Date,Region,Birth,Birth_rate,Death,Death_rate,Divorce,Divorce_rate,Marriage,Marriage_rate,Natural_growth,Natural_growth_rate
12/1/2013,Gyeongsangnam-do,2213,7.87,1831,6.5,746,2.7,2499,8.9,382,1.4
12/1/2013,Incheon,1879,7.76,1118,4.6,617,2.5,2019,8.3,761,3.1
12/1/2013,Jeju,389,7.78,315,6.3,102,2,375,7.5,74,1.5
12/1/2013,Jeollabuk-do,1047,6.63,1186,7.5,360,2.3,1147,7.3,-139,-0.9
12/1/2013,Jeollanam-do,1042,6.48,1417,8.8,354,2.2,1032,6.4,-375,-2.3
12/1/2013,Sejong,67,6.58,84,8.3,18,1.8,88,8.6,-17,-1.7
12/1/2013,Seoul,6101,7.19,3562,4.2,1711,2,8106,9.5,2539,3
12/1/2013,Ulsan,858,8.79,433,4.4,246,2.5,952,9.8,425,4.4
12/1/2013,Whole country,31972,7.43,23260,5.4,9992,2.3,37285,8.7,8712,2
1/1/2014,Busan,2472,8.34,1799,6.1,564,1.9,1777,6,673,2.3
1/1/2014,Chungcheongbuk-do,1308,9.86,936,7.1,310,2.3,740,5.6,372,2.8
1/1/2014,Chungcheongnam-do,1734,10.04,1217,7,390,2.3,1052,6.1,517,3
1/1/2014,Daegu,1805,8.56,1135,5.4,367,1.7,1188,5.6,670,3.2
1/1/2014,Daejeon,1322,10.23,579,4.5,217,1.7,800,6.2,743,5.7
1/1/2014,Gangwon-do,1001,7.71,998,7.7,273,2.1,634,4.9,3,0
1/1/2014,Gwangju,1284,10.33,582,4.7,227,1.8,762,6.1,702,5.6
1/1/2014,Gyeonggi-do,10389,10.08,4473,4.3,2305,2.2,6427,6.2,5916,5.7
1/1/2014,Gyeongsangbuk-do,2157,9.47,1728,7.6,388,1.7,1318,5.8,429,1.9
1/1/2014,Gyeongsangnam-do,2753,9.78,1789,6.4,598,2.1,1788,6.4,964,3.4
1/1/2014,Incheon,2362,9.75,1122,4.6,643,2.7,1522,6.3,1240,5.1
1/1/2014,Jeju,529,10.56,302,6,145,2.9,326,6.5,227,4.5
1/1/2014,Jeollabuk-do,1460,9.24,1182,7.5,318,2,836,5.3,278,1.8
1/1/2014,Jeollanam-do,1430,8.89,1444,9,317,2,933,5.8,-14,-0.1
1/1/2014,Sejong,107,10.32,83,8,23,2.2,58,5.6,24,2.3
1/1/2014,Seoul,8038,9.47,3622,4.3,1538,1.8,5478,6.5,4416,5.2
1/1/2014,Ulsan,1078,11.04,396,4.1,233,2.4,749,7.7,682,7
1/1/2014,Whole country,41229,9.58,23387,5.4,9072,2.1,26940,6.3,17842,4.1
2/1/2014,Busan,2133,7.97,1780,6.7,598,2.2,1523,5.7,353,1.3
2/1/2014,Chungcheongbuk-do,1140,9.51,884,7.4,293,2.4,733,6.1,256,2.1
2/1/2014,Chungcheongnam-do,1631,10.45,1234,7.9,403,2.6,1014,6.5,397,2.5
2/1/2014,Daegu,1645,8.64,1094,5.7,392,2.1,1087,5.7,551,2.9
2/1/2014,Daejeon,1241,10.62,544,4.7,264,2.3,739,6.3,697,6
2/1/2014,Gangwon-do,882,7.53,953,8.1,299,2.6,593,5.1,-71,-0.6
2/1/2014,Gwangju,1050,9.35,568,5.1,228,2,723,6.4,482,4.3
2/1/2014,Gyeonggi-do,9280,9.96,4512,4.8,2346,2.5,5985,6.4,4768,5.1
2/1/2014,Gyeongsangbuk-do,1895,9.22,1680,8.2,436,2.1,1211,5.9,215,1
2/1/2014,Gyeongsangnam-do,2651,10.43,1669,6.6,580,2.3,1681,6.6,982,3.9
2/1/2014,Incheon,2192,10.01,1159,5.3,557,2.5,1363,6.2,1033,4.7
2/1/2014,Jeju,475,10.48,311,6.9,105,2.3,332,7.3,164,3.6
2/1/2014,Jeollabuk-do,1229,8.62,1211,8.5,330,2.3,811,5.7,18,0.1
2/1/2014,Jeollanam-do,1291,8.89,1358,9.4,369,2.5,835,5.8,-67,-0.5
2/1/2014,Sejong,95,9.99,76,8,18,1.9,58,6.1,19,2
2/1/2014,Seoul,6932,9.04,3684,4.8,1575,2.1,5138,6.7,3248,4.2
2/1/2014,Ulsan,992,11.24,418,4.7,211,2.4,547,6.2,574,6.5
2/1/2014,Whole country,36754,9.45,23135,5.9,9269,2.4,25043,6.4,13619,3.5
3/1/2014,Busan,2186,7.38,1783,6,613,2.1,1409,4.8,403,1.4
3/1/2014,Chungcheongbuk-do,1204,9.07,953,7.2,293,2.2,736,5.5,251,1.9
3/1/2014,Chungcheongnam-do,1553,8.98,1240,7.2,401,2.3,946,5.5,313,1.8
3/1/2014,Daegu,1641,7.79,1219,5.8,416,2,1001,4.7,422,2
3/1/2014,Daejeon,1198,9.26,557,4.3,269,2.1,739,5.7,641,5
3/1/2014,Gangwon-do,951,7.33,1048,8.1,321,2.5,707,5.5,-97,-0.7
3/1/2014,Gwangju,1114,8.96,574,4.6,226,1.8,641,5.2,540,4.3
3/1/2014,Gyeonggi-do,9961,9.64,4575,4.4,2286,2.2,6093,5.9,5386,5.2
3/1/2014,Gyeongsangbuk-do,1976,8.68,1904,8.4,450,2,1215,5.3,72,0.3
3/1/2014,Gyeongsangnam-do,2639,9.38,1841,6.5,672,2.4,1485,5.3,798,2.8
3/1/2014,Incheon,2219,9.14,1258,5.2,624,2.6,1425,5.9,961,4
3/1/2014,Jeju,477,9.49,288,5.7,105,2.1,326,6.5,189,3.8
3/1/2014,Jeollabuk-do,1230,7.79,1216,7.7,329,2.1,812,5.1,14,0.1
3/1/2014,Jeollanam-do,1314,8.18,1448,9,369,2.3,816,5.1,-134,-0.8
3/1/2014,Sejong,109,10.22,76,7.1,23,2.2,66,6.2,33,3.1
3/1/2014,Seoul,7253,8.55,3863,4.6,1600,1.9,5313,6.3,3390,4
3/1/2014,Ulsan,996,10.18,388,4,231,2.4,598,6.1,608,6.2
3/1/2014,Whole country,38021,8.83,24231,5.6,9472,2.2,24988,5.8,13790,3.2
4/1/2014,Busan,2265,7.91,1636,5.7,593,2.1,1431,5,629,2.2
4/1/2014,Chungcheongbuk-do,1126,8.76,797,6.2,324,2.5,730,5.7,329,2.6
4/1/2014,Chungcheongnam-do,1522,9.08,1118,6.7,410,2.4,948,5.7,404,2.4
4/1/2014,Daegu,1655,8.12,997,4.9,415,2,961,4.7,658,3.2
4/1/2014,Daejeon,1219,9.73,552,4.4,262,2.1,769,6.1,667,5.3
4/1/2014,Gangwon-do,876,6.98,858,6.8,296,2.4,625,5,18,0.1
4/1/2014,Gwangju,1111,9.24,564,4.7,250,2.1,653,5.4,547,4.5
4/1/2014,Gyeonggi-do,9529,9.53,4343,4.3,2367,2.4,5857,5.9,5186,5.2
4/1/2014,Gyeongsangbuk-do,1927,8.75,1646,7.5,418,1.9,1094,5,281,1.3
4/1/2014,Gyeongsangnam-do,2556,9.38,1722,6.3,650,2.4,1459,5.4,834,3.1
4/1/2014,Incheon,2246,9.55,1067,4.5,628,2.7,1356,5.8,1179,5
4/1/2014,Jeju,481,9.87,274,5.6,118,2.4,272,5.6,207,4.2
4/1/2014,Jeollabuk-do,1163,7.61,1115,7.3,363,2.4,719,4.7,48,0.3
4/1/2014,Jeollanam-do,1217,7.82,1283,8.2,335,2.2,783,5,-66,-0.4
4/1/2014,Sejong,111,10.66,72,6.9,27,2.6,65,6.2,39,3.7
4/1/2014,Seoul,7154,8.72,3439,4.2,1617,2,4840,5.9,3715,4.5
4/1/2014,Ulsan,1025,10.82,338,3.6,201,2.1,529,5.6,687,7.3
4/1/2014,Whole country,37183,8.92,21821,5.2,9576,2.3,23841,5.7,15362,3.7
5/1/2014,Busan,2194,7.42,1660,5.6,623,2.1,1767,6,534,1.8
5/1/2014,Chungcheongbuk-do,1067,8.03,801,6,311,2.3,854,6.4,266,2
5/1/2014,Chungcheongnam-do,1487,8.58,1108,6.4,402,2.3,1032,6,379,2.2
5/1/2014,Daegu,1628,7.73,1028,4.9,406,1.9,1110,5.3,600,2.8
5/1/2014,Daejeon,1161,8.97,535,4.1,279,2.2,842,6.5,626,4.8
5/1/2014,Gangwon-do,889,6.85,929,7.2,306,2.4,732,5.6,-40,-0.3
5/1/2014,Gwangju,1007,8.1,594,4.8,257,2.1,708,5.7,413,3.3
5/1/2014,Gyeonggi-do,9232,8.93,4267,4.1,2447,2.4,6831,6.6,4965,4.8
5/1/2014,Gyeongsangbuk-do,1762,7.74,1772,7.8,500,2.2,1285,5.6,-10,0
5/1/2014,Gyeongsangnam-do,2458,8.73,1615,5.7,642,2.3,1768,6.3,843,3
5/1/2014,Incheon,2118,8.71,1163,4.8,602,2.5,1607,6.6,955,3.9
5/1/2014,Jeju,434,8.6,247,4.9,104,2.1,335,6.6,187,3.7
5/1/2014,Jeollabuk-do,1143,7.24,1091,6.9,390,2.5,841,5.3,52,0.3
5/1/2014,Jeollanam-do,1210,7.52,1358,8.4,340,2.1,831,5.2,-148,-0.9
5/1/2014,Sejong,98,9.01,58,5.3,21,1.9,74,6.8,40,3.7
5/1/2014,Seoul,6878,8.11,3567,4.2,1699,2,6288,7.4,3311,3.9
5/1/2014,Ulsan,983,10.04,391,4,225,2.3,757,7.7,592,6
5/1/2014,Whole country,35749,8.3,22184,5.1,9852,2.3,28324,6.6,13565,3.1
6/1/2014,Busan,2070,7.23,1557,5.4,598,2.1,1603,5.6,513,1.8
6/1/2014,Chungcheongbuk-do,1090,8.47,815,6.3,284,2.2,699,5.4,275,2.1
6/1/2014,Chungcheongnam-do,1453,8.65,1139,6.8,420,2.5,960,5.7,314,1.9
6/1/2014,Daegu,1571,7.71,976,4.8,373,1.8,1005,4.9,595,2.9
6/1/2014,Daejeon,1077,8.6,513,4.1,271,2.2,715,5.7,564,4.5
6/1/2014,Gangwon-do,864,6.88,865,6.9,320,2.5,662,5.3,-1,0
6/1/2014,Gwangju,984,8.17,538,4.5,260,2.2,682,5.7,446,3.7
6/1/2014,Gyeonggi-do,8910,8.89,3766,3.8,2435,2.4,6096,6.1,5144,5.1
6/1/2014,Gyeongsangbuk-do,1717,7.8,1592,7.2,490,2.2,1106,5,125,0.6
6/1/2014,Gyeongsangnam-do,2390,8.76,1595,5.8,651,2.4,1503,5.5,795,2.9
6/1/2014,Incheon,1955,8.31,1032,4.4,631,2.7,1388,5.9,923,3.9
6/1/2014,Jeju,444,9.08,249,5.1,128,2.6,302,6.2,195,4
6/1/2014,Jeollabuk-do,1111,7.27,1045,6.8,337,2.2,708,4.6,66,0.4
6/1/2014,Jeollanam-do,1166,7.5,1254,8.1,351,2.3,776,5,-88,-0.6
6/1/2014,Sejong,94,8.85,56,5.3,18,1.7,62,5.8,38,3.6
6/1/2014,Seoul,6406,7.81,3203,3.9,1600,2,5299,6.5,3203,3.9
6/1/2014,Ulsan,869,9.16,399,4.2,207,2.2,652,6.9,470,5
6/1/2014,Whole country,34171,8.19,20594,4.9,9638,2.3,24789,5.9,13577,3.3
7/1/2014,Busan,2191,7.41,1577,5.3,646,2.2,1631,5.5,614,2.1
7/1/2014,Chungcheongbuk-do,1130,8.5,781,5.9,336,2.5,689,5.2,349,2.6
7/1/2014,Chungcheongnam-do,1602,9.23,1058,6.1,409,2.4,975,5.6,544,3.1
7/1/2014,Daegu,1645,7.81,976,4.6,459,2.2,980,4.7,669,3.2
7/1/2014,Daejeon,1161,8.97,520,4,309,2.4,673,5.2,641,4.9
7/1/2014,Gangwon-do,910,7.01,845,6.5,303,2.3,639,4.9,65,0.5
7/1/2014,Gwangju,1041,8.36,569,4.6,283,2.3,680,5.5,472,3.8
7/1/2014,Gyeonggi-do,9413,9.08,4069,3.9,2585,2.5,6202,6,5344,5.2
7/1/2014,Gyeongsangbuk-do,1825,8.02,1538,6.8,463,2,1109,4.9,287,1.3
7/1/2014,Gyeongsangnam-do,2432,8.62,1594,5.7,598,2.1,1509,5.4,838,3
7/1/2014,Incheon,2156,8.86,1069,4.4,712,2.9,1498,6.2,1087,4.5
7/1/2014,Jeju,438,8.65,236,4.7,149,2.9,285,5.6,202,4
7/1/2014,Jeollabuk-do,1166,7.39,1015,6.4,358,2.3,718,4.5,151,1
7/1/2014,Jeollanam-do,1253,7.8,1242,7.7,362,2.3,723,4.5,11,0.1
7/1/2014,Sejong,115,10.38,69,6.2,26,2.3,75,6.8,46,4.2
7/1/2014,Seoul,6975,8.23,3306,3.9,1798,2.1,5330,6.3,3669,4.3
7/1/2014,Ulsan,937,9.55,390,4,264,2.7,575,5.9,547,5.6
7/1/2014,Whole country,36390,8.44,20854,4.8,10342,2.4,24967,5.8,15536,3.6
8/1/2014,Busan,2273,7.69,1545,5.2,594,2,1331,4.5,728,2.5
8/1/2014,Chungcheongbuk-do,1139,8.56,805,6,288,2.2,590,4.4,334,2.5
8/1/2014,Chungcheongnam-do,1550,8.93,1107,6.4,388,2.2,889,5.1,443,2.6
8/1/2014,Daegu,1520,7.22,1008,4.8,374,1.8,940,4.5,512,2.4
8/1/2014,Daejeon,1148,8.86,510,3.9,258,2,615,4.7,638,4.9
8/1/2014,Gangwon-do,886,6.83,868,6.7,298,2.3,528,4.1,18,0.1
8/1/2014,Gwangju,1084,8.7,551,4.4,255,2,624,5,533,4.3
8/1/2014,Gyeonggi-do,9301,8.96,4018,3.9,2275,2.2,5367,5.2,5283,5.1
8/1/2014,Gyeongsangbuk-do,1801,7.91,1617,7.1,436,1.9,993,4.4,184,0.8
8/1/2014,Gyeongsangnam-do,2446,8.67,1573,5.6,613,2.2,1405,5,873,3.1
8/1/2014,Incheon,2227,9.15,1050,4.3,603,2.5,1287,5.3,1177,4.8
8/1/2014,Jeju,488,9.62,281,5.5,109,2.1,253,5,207,4.1
8/1/2014,Jeollabuk-do,1195,7.57,1020,6.5,322,2,632,4,175,1.1
8/1/2014,Jeollanam-do,1213,7.55,1278,8,307,1.9,668,4.2,-65,-0.4
8/1/2014,Sejong,131,11.65,73,6.5,24,2.1,65,5.8,58,5.2
8/1/2014,Seoul,7192,8.49,3282,3.9,1547,1.8,4951,5.8,3910,4.6
8/1/2014,Ulsan,945,9.63,388,4,214,2.2,552,5.6,557,5.7
8/1/2014,Whole country,36539,8.47,20974,4.9,9162,2.1,22294,5.2,15565,3.6
9/1/2014,Busan,2266,7.92,1600,5.6,650,2.3,1198,4.2,666,2.3
9/1/2014,Chungcheongbuk-do,1172,9.1,795,6.2,273,2.1,568,4.4,377,2.9
9/1/2014,Chungcheongnam-do,1518,9.03,1106,6.6,416,2.5,760,4.5,412,2.5
9/1/2014,Daegu,1715,8.43,960,4.7,416,2,701,3.4,755,3.7
9/1/2014,Daejeon,1185,9.45,514,4.1,286,2.3,580,4.6,671,5.4
9/1/2014,Gangwon-do,875,6.97,835,6.7,323,2.6,532,4.2,40,0.3
9/1/2014,Gwangju,1105,9.16,556,4.6,268,2.2,503,4.2,549,4.6
9/1/2014,Gyeonggi-do,9849,9.8,4070,4,2460,2.4,4628,4.6,5779,5.7
9/1/2014,Gyeongsangbuk-do,1854,8.41,1622,7.4,499,2.3,904,4.1,232,1.1
9/1/2014,Gyeongsangnam-do,2620,9.59,1630,6,622,2.3,1105,4,990,3.6
9/1/2014,Incheon,2248,9.53,1080,4.6,679,2.9,1065,4.5,1168,5
9/1/2014,Jeju,478,9.71,240,4.9,134,2.7,242,4.9,238,4.8
9/1/2014,Jeollabuk-do,1255,8.21,1099,7.2,353,2.3,591,3.9,156,1
9/1/2014,Jeollanam-do,1235,7.95,1299,8.4,328,2.1,597,3.8,-64,-0.4
9/1/2014,Sejong,125,11.22,56,5,28,2.5,58,5.2,69,6.2
9/1/2014,Seoul,7393,9.02,3309,4,1634,2,4106,5,4084,5
9/1/2014,Ulsan,986,10.38,382,4,245,2.6,475,5,604,6.4
9/1/2014,Whole country,37879,9.07,21153,5.1,9889,2.4,19326,4.6,16726,4
10/1/2014,Busan,2211,7.47,1710,5.8,654,2.2,1700,5.7,501,1.7
10/1/2014,Chungcheongbuk-do,1080,8.11,831,6.2,322,2.4,763,5.7,249,1.9
10/1/2014,Chungcheongnam-do,1428,8.22,1241,7.1,435,2.5,1159,6.7,187,1.1
10/1/2014,Daegu,1638,7.8,1062,5.1,393,1.9,1185,5.6,576,2.7
10/1/2014,Daejeon,1143,8.83,558,4.3,248,1.9,866,6.7,585,4.5
10/1/2014,Gangwon-do,915,7.05,948,7.3,296,2.3,714,5.5,-33,-0.3
10/1/2014,Gwangju,1085,8.7,629,5,276,2.2,723,5.8,456,3.7
10/1/2014,Gyeonggi-do,9458,9.1,4299,4.1,2506,2.4,6559,6.3,5159,5
10/1/2014,Gyeongsangbuk-do,1805,7.92,1715,7.5,518,2.3,1333,5.8,90,0.4
10/1/2014,Gyeongsangnam-do,2501,8.86,1676,5.9,662,2.3,1694,6,825,2.9
10/1/2014,Incheon,2118,8.69,1116,4.6,627,2.6,1499,6.1,1002,4.1
10/1/2014,Jeju,494,9.7,278,5.5,146,2.9,326,6.4,216,4.2
10/1/2014,Jeollabuk-do,1208,7.65,1173,7.4,356,2.3,808,5.1,35,0.2
10/1/2014,Jeollanam-do,1249,7.78,1345,8.4,344,2.1,764,4.8,-96,-0.6
10/1/2014,Sejong,138,11.64,68,5.7,26,2.2,112,9.5,70,5.9
10/1/2014,Seoul,6987,8.25,3582,4.2,1718,2,5554,6.6,3405,4
10/1/2014,Ulsan,992,10.1,381,3.9,227,2.3,716,7.3,611,6.2
10/1/2014,Whole country,36450,8.44,22612,5.2,10027,2.3,27118,6.3,13838,3.2
11/1/2014,Busan,1978,6.9,1682,5.9,586,2,1480,5.2,296,1
11/1/2014,Chungcheongbuk-do,979,7.59,845,6.6,290,2.2,709,5.5,134,1
11/1/2014,Chungcheongnam-do,1300,7.73,1226,7.3,415,2.5,937,5.6,74,0.4
11/1/2014,Daegu,1452,7.14,1016,5,417,2.1,968,4.8,436,2.1
11/1/2014,Daejeon,1072,8.56,580,4.6,264,2.1,746,6,492,3.9
11/1/2014,Gangwon-do,806,6.41,900,7.2,282,2.2,579,4.6,-94,-0.7
11/1/2014,Gwangju,916,7.59,602,5,246,2,633,5.2,314,2.6
11/1/2014,Gyeonggi-do,8351,8.3,4378,4.3,2340,2.3,5828,5.8,3973,3.9
11/1/2014,Gyeongsangbuk-do,1628,7.38,1695,7.7,430,2,1019,4.6,-67,-0.3
11/1/2014,Gyeongsangnam-do,2150,7.87,1708,6.2,649,2.4,1475,5.4,442,1.6
11/1/2014,Incheon,1937,8.2,1124,4.8,536,2.3,1319,5.6,813,3.4
11/1/2014,Jeju,382,7.73,290,5.9,137,2.8,261,5.3,92,1.9
11/1/2014,Jeollabuk-do,1053,6.89,1149,7.5,334,2.2,706,4.6,-96,-0.6
11/1/2014,Jeollanam-do,1134,7.3,1300,8.4,372,2.4,660,4.2,-166,-1.1
11/1/2014,Sejong,122,10.27,68,5.7,22,1.9,82,6.9,54,4.5
11/1/2014,Seoul,6244,7.62,3531,4.3,1498,1.8,4995,6.1,2713,3.3
11/1/2014,Ulsan,875,9.19,397,4.2,229,2.4,632,6.6,478,5
11/1/2014,Whole country,32379,7.75,22491,5.4,9321,2.2,23602,5.6,9888,2.4
12/1/2014,Busan,1951,6.59,1901,6.4,626,2.1,2077,7,50,0.2
12/1/2014,Chungcheongbuk-do,931,6.99,931,7,347,2.6,963,7.2,0,0
12/1/2014,Chungcheongnam-do,1422,8.18,1355,7.8,426,2.4,1368,7.9,67,0.4
12/1/2014,Daegu,1446,6.88,1171,5.6,366,1.7,1426,6.8,275,1.3
12/1/2014,Daejeon,1035,8.01,602,4.7,294,2.3,1034,8,433,3.3
12/1/2014,Gangwon-do,807,6.21,957,7.4,313,2.4,840,6.5,-150,-1.2
12/1/2014,Gwangju,948,7.6,608,4.9,275,2.2,881,7.1,340,2.7
12/1/2014,Gyeonggi-do,8496,8.16,4655,4.5,2540,2.4,8433,8.1,3841,3.7
12/1/2014,Gyeongsangbuk-do,1715,7.53,1795,7.9,475,2.1,1596,7,-80,-0.4
12/1/2014,Gyeongsangnam-do,2167,7.67,1827,6.5,665,2.4,2184,7.7,340,1.2
12/1/2014,Incheon,2008,8.22,1169,4.8,575,2.4,1922,7.9,839,3.4
12/1/2014,Jeju,406,7.94,304,5.9,150,2.9,333,6.5,102,2
12/1/2014,Jeollabuk-do,1018,6.45,1247,7.9,301,1.9,1029,6.5,-229,-1.5
12/1/2014,Jeollanam-do,1105,6.88,1444,9,341,2.1,971,6,-339,-2.1
12/1/2014,Sejong,99,7.7,98,7.6,24,1.9,145,11.3,1,0.1
12/1/2014,Seoul,6259,7.4,3765,4.5,1653,2,7531,8.9,2494,2.9
12/1/2014,Ulsan,878,8.91,427,4.3,244,2.5,892,9.1,451,4.6
12/1/2014,Whole country,32691,7.57,24256,5.6,9890,2.3,34275,7.9,8435,2
1/1/2015,Busan,2566,8.68,1872,6.3,616,2.1,1765,6,694,2.3
1/1/2015,Chungcheongbuk-do,1287,9.66,929,7,312,2.3,858,6.4,358,2.7
1/1/2015,Chungcheongnam-do,1697,9.75,1269,7.3,392,2.3,1201,6.9,428,2.5
1/1/2015,Daegu,1867,8.89,1189,5.7,415,2,1199,5.7,678,3.2
1/1/2015,Daejeon,1344,10.41,642,5,208,1.6,842,6.5,702,5.4
1/1/2015,Gangwon-do,1044,8.03,1014,7.8,279,2.1,756,5.8,30,0.2
1/1/2015,Gwangju,1230,9.87,657,5.3,223,1.8,777,6.2,573,4.6
1/1/2015,Gyeonggi-do,10739,10.31,4636,4.5,2291,2.2,6797,6.5,6103,5.9
1/1/2015,Gyeongsangbuk-do,2159,9.48,1956,8.6,507,2.2,1313,5.8,203,0.9
1/1/2015,Gyeongsangnam-do,2743,9.7,1960,6.9,621,2.2,1848,6.5,783,2.8
1/1/2015,Incheon,2445,10.01,1201,4.9,662,2.7,1545,6.3,1244,5.1
1/1/2015,Jeju,532,10.38,336,6.6,125,2.4,368,7.2,196,3.8
1/1/2015,Jeollabuk-do,1413,8.95,1290,8.2,341,2.2,857,5.4,123,0.8
1/1/2015,Jeollanam-do,1503,9.35,1508,9.4,322,2,916,5.7,-5,0
1/1/2015,Sejong,210,15.64,80,6,21,1.6,136,10.1,130,9.7
1/1/2015,Seoul,8033,9.5,3796,4.5,1526,1.8,5901,7,4237,5
1/1/2015,Ulsan,1102,11.18,425,4.3,204,2.1,752,7.6,677,6.9
1/1/2015,Whole country,41914,9.7,24760,5.7,9286,2.1,28396,6.6,17154,4
2/1/2015,Busan,2097,7.85,1681,6.3,490,1.8,1368,5.1,416,1.6
2/1/2015,Chungcheongbuk-do,1112,9.24,868,7.2,213,1.8,617,5.1,244,2
2/1/2015,Chungcheongnam-do,1549,9.85,1258,8,330,2.1,840,5.3,291,1.9
2/1/2015,Daegu,1547,8.15,1102,5.8,307,1.6,890,4.7,445,2.3
2/1/2015,Daejeon,1143,9.81,546,4.7,207,1.8,577,5,597,5.1
2/1/2015,Gangwon-do,820,6.99,957,8.2,244,2.1,507,4.3,-137,-1.2
2/1/2015,Gwangju,1042,9.25,667,5.9,239,2.1,587,5.2,375,3.3
2/1/2015,Gyeonggi-do,9269,9.85,4390,4.7,2034,2.2,4987,5.3,4879,5.2
2/1/2015,Gyeongsangbuk-do,1850,8.99,1728,8.4,319,1.6,989,4.8,122,0.6
2/1/2015,Gyeongsangnam-do,2415,9.45,1793,7,512,2,1316,5.2,622,2.4
2/1/2015,Incheon,2113,9.57,1083,4.9,531,2.4,1103,5,1030,4.7
2/1/2015,Jeju,463,9.98,297,6.4,92,2,244,5.3,166,3.6
2/1/2015,Jeollabuk-do,1218,8.54,1164,8.2,295,2.1,600,4.2,54,0.4
2/1/2015,Jeollanam-do,1270,8.76,1477,10.2,285,2,630,4.3,-207,-1.4
2/1/2015,Sejong,180,14.23,96,7.6,19,1.5,95,7.5,84,6.6
2/1/2015,Seoul,6674,8.74,3697,4.8,1246,1.6,4488,5.9,2977,3.9
2/1/2015,Ulsan,947,10.64,405,4.5,181,2,476,5.3,542,6.1
2/1/2015,Whole country,35709,9.15,23209,5.9,7779,2,20912,5.4,12500,3.2
3/1/2015,Busan,2417,8.18,2027,6.9,536,1.8,1573,5.3,390,1.3
3/1/2015,Chungcheongbuk-do,1263,9.48,1037,7.8,347,2.6,779,5.8,226,1.7
3/1/2015,Chungcheongnam-do,1750,10.05,1382,7.9,371,2.1,1115,6.4,368,2.1
3/1/2015,Daegu,1876,8.93,1238,5.9,353,1.7,1151,5.5,638,3
3/1/2015,Daejeon,1305,10.12,677,5.3,245,1.9,805,6.2,628,4.9
3/1/2015,Gangwon-do,1058,8.14,1061,8.2,273,2.1,703,5.4,-3,0
3/1/2015,Gwangju,1136,9.11,722,5.8,222,1.8,759,6.1,414,3.3
3/1/2015,Gyeonggi-do,10412,9.98,4964,4.8,2340,2.2,6628,6.4,5448,5.2
3/1/2015,Gyeongsangbuk-do,2107,9.26,2114,9.3,523,2.3,1357,6,-7,0
3/1/2015,Gyeongsangnam-do,2715,9.6,2105,7.4,695,2.5,1692,6,610,2.2
3/1/2015,Incheon,2262,9.25,1253,5.1,612,2.5,1438,5.9,1009,4.1
3/1/2015,Jeju,509,9.89,330,6.4,131,2.5,359,7,179,3.5
3/1/2015,Jeollabuk-do,1274,8.07,1398,8.9,315,2,837,5.3,-124,-0.8
3/1/2015,Jeollanam-do,1385,8.63,1663,10.4,315,2,804,5,-278,-1.7
3/1/2015,Sejong,202,13.87,87,6,40,2.7,112,7.7,115,7.9
3/1/2015,Seoul,7603,9,3996,4.7,1425,1.7,5665,6.7,3607,4.3
3/1/2015,Ulsan,1055,10.69,439,4.5,199,2,675,6.8,616,6.2
3/1/2015,Whole country,40329,9.33,26493,6.1,9219,2.1,27197,6.3,13836,3.2
4/1/2015,Busan,2315,8.1,1784,6.2,577,2,1404,4.9,531,1.9
4/1/2015,Chungcheongbuk-do,1114,8.64,858,6.7,289,2.2,708,5.5,256,2
4/1/2015,Chungcheongnam-do,1601,9.5,1233,7.3,363,2.2,1027,6.1,368,2.2
4/1/2015,Daegu,1654,8.14,1143,5.6,358,1.8,939,4.6,511,2.5
4/1/2015,Daejeon,1185,9.51,599,4.8,256,2.1,744,6,586,4.7
4/1/2015,Gangwon-do,985,7.83,1048,8.3,279,2.2,602,4.8,-63,-0.5
4/1/2015,Gwangju,1057,8.76,620,5.1,257,2.1,696,5.8,437,3.6
4/1/2015,Gyeonggi-do,9842,9.74,4553,4.5,2151,2.1,5942,5.9,5289,5.2
4/1/2015,Gyeongsangbuk-do,1932,8.77,1798,8.2,441,2,1171,5.3,134,0.6
4/1/2015,Gyeongsangnam-do,2644,9.65,1786,6.5,621,2.3,1450,5.3,858,3.1
4/1/2015,Incheon,2201,9.29,1166,4.9,498,2.1,1428,6,1035,4.4
4/1/2015,Jeju,466,9.34,297,6,117,2.3,303,6.1,169,3.4
4/1/2015,Jeollabuk-do,1278,8.37,1169,7.7,278,1.8,765,5,109,0.7
4/1/2015,Jeollanam-do,1301,8.38,1427,9.2,337,2.2,779,5,-126,-0.8
4/1/2015,Sejong,215,14.87,73,5,26,1.8,122,8.4,142,9.8
4/1/2015,Seoul,7235,8.85,3652,4.5,1510,1.8,5313,6.5,3583,4.4
4/1/2015,Ulsan,1047,10.96,404,4.2,184,1.9,536,5.6,643,6.7
4/1/2015,Whole country,38072,9.1,23610,5.6,8818,2.1,24669,5.9,14462,3.5
5/1/2015,Busan,2168,7.34,1773,6,487,1.6,1625,5.5,395,1.3
5/1/2015,Chungcheongbuk-do,1119,8.4,890,6.7,251,1.9,797,6,229,1.7
5/1/2015,Chungcheongnam-do,1643,9.43,1209,6.9,348,2,1125,6.5,434,2.5
5/1/2015,Daegu,1639,7.81,1117,5.3,393,1.9,1228,5.8,522,2.5
5/1/2015,Daejeon,1166,9.06,623,4.8,211,1.6,828,6.4,543,4.2
